45.63640444505842, 8.800338506698608
45.636524472150676, 8.800381422042847
45.63660699062749, 8.800424337387085
45.63668950898281, 8.800445795059204
45.63673451894358, 8.80029559135437
45.636779528868175, 8.800166845321655
45.63680953546451, 8.80003809928894
45.636869548608935, 8.799866437911987
45.6369145584251, 8.799684047698975
45.63697457145706, 8.7995445728302
45.63703458442475, 8.799405097961426
45.63706459088447, 8.799265623092651
45.637109600543965, 8.799136877059937
45.63716961336706, 8.798986673355103
45.637192118159135, 8.798836469650269
45.637259632481175, 8.798686265945435
45.637319645143556, 8.7985360622406
45.63733464829913, 8.798396587371826
45.637387159311935, 8.798257112503052
45.63742466714809, 8.798085451126099
45.637499682745116, 8.797924518585205
45.637529688955816, 8.79778504371643
45.63756719669655, 8.797667026519775
45.637619707491446, 8.797484636306763
45.63770222435542, 8.79731297492981
45.63775473502378, 8.797141313552856
45.63781474715592, 8.796948194503784
45.63786725771882, 8.796776533126831
45.6379347712274, 8.7965726852417
45.637994783166725, 8.796358108520508
45.6380547950418, 8.796175718307495
45.638114806852585, 8.795918226242065
45.63818232006288, 8.795768022537231
45.63822732882457, 8.79557490348816
45.638287340450574, 8.795371055603027
45.6383473520123, 8.795220851898193
45.63839986207608, 8.795027732849121
45.638444870663015, 8.794877529144287
45.638527386311864, 8.794748783111572
45.63856489338479, 8.794523477554321
45.63865491025738, 8.794373273849487
45.63869991863946, 8.794223070144653
45.63875242837284, 8.7940514087677
45.638789935295165, 8.793901205062866
45.638842444944196, 8.793751001358032
45.638894954544014, 8.793611526489258
45.63894746409463, 8.793450593948364
45.63899247224168, 8.79331111907959
45.63905248304822, 8.793150186538696
45.6391049924512, 8.792978525161743
45.63915000047175, 8.79279613494873
